"","Year","date","product","weight","location","Total.Days.Weight"
"9142",2015,2015-08-23,"strawberries","700","PVT",NA
"9143",2015,2015-08-23,"rhubarb","1160","PVT",NA
"9144",2015,2015-08-23,"bread","600","PVT",NA
"9145",2015,2015-08-23,"veg casserole","560","PVT",NA
"9146",2015,2015-08-23,"stewed apple","650","PVT",NA
"9147",2015,2015-08-23,"potato salad","5400","PVT",NA
"9148",2015,2015-08-23,"pasta salad","2200","PVT",NA
"9149",2015,2015-08-23,"cakes","250","PVT",NA
"9150",2015,2015-08-23,"rolls","500","PVT",14210
"9151",2015,2015-08-24,"Ice tea","250","PVT",NA
"9152",2015,2015-08-24,"Tonic water","2000","PVT",NA
"9153",2015,2015-08-24,"onion bhajis","300","PVT",NA
"9154",2015,2015-08-24,"chicken steaks","300","PVT",NA
"9155",2015,2015-08-24,"donuts","300","PVT",NA
"9156",2015,2015-08-24,"pastries","9050","CC",NA
"9157",2015,2015-08-24,"birthday cake","4450","CC",16650
"9158",2015,2015-08-25,"Courgettes","28950","HOLLY ",NA
"9159",2015,2015-08-25,"Lettuce","1600","HOLLY ",NA
"9160",2015,2015-08-25,"sparkling water","13500","PVT",NA
"9161",2015,2015-08-25,"Grapefruit drink","12000","PVT",NA
"9162",2015,2015-08-25,"Strawberry drink","1800","PVT",NA
"9163",2015,2015-08-25,"Courgettes","5350","PVT",63200
"9164",2015,2015-08-26,"Shortbread biscuit","220","PVT",NA
"9165",2015,2015-08-26,"Sponge cake","720","PVT",NA
"9166",2015,2015-08-26,"Sausages","500","PVT",NA
"9167",2015,2015-08-26,"Smoked mackerel","1090","N&WFB",NA
"9168",2015,2015-08-26,"Roast salmon","200","N&WFB",NA
"9169",2015,2015-08-26,"Smoked salmon","640","N&WFB",NA
"9170",2015,2015-08-26,"crab meat","200","N&WFB",NA
"9171",2015,2015-08-26,"Fish stock","600","N&WFB",NA
"9172",2015,2015-08-26,"Spaghetti","820","N&WFB",NA
"9173",2015,2015-08-26,"rice ","2500","N&WFB",NA
"9174",2015,2015-08-26,"Spaghetti bolognase","210","N&WFB",NA
"9175",2015,2015-08-26,"Condensted milk","796","N&WFB",NA
"9176",2015,2015-08-26,"Plain flour","1500","N&WFB",NA
"9177",2015,2015-08-26,"Potato gnocchi","500","N&WFB",NA
"9178",2015,2015-08-26,"ham","500","N&WFB",NA
"9179",2015,2015-08-26,"Chopped pork","170","N&WFB",NA
"9180",2015,2015-08-26,"corned beef","540","N&WFB",NA
"9181",2015,2015-08-26,"Chicken soup","400","N&WFB",NA
"9182",2015,2015-08-26,"Tea bags","100","N&WFB",NA
"9183",2015,2015-08-26,"Cocoa","250","N&WFB",NA
"9184",2015,2015-08-26,"Carrot soup","450","N&WFB",NA
"9185",2015,2015-08-26,"Vegetable soup","200","N&WFB",NA
"9186",2015,2015-08-26,"Refried beans","450","N&WFB",NA
"9187",2015,2015-08-26,"rice ","250","N&WFB",NA
"9188",2015,2015-08-26,"pasta  ","450","N&WFB",NA
"9189",2015,2015-08-26,"Chicken soup","400","N&WFB",NA
"9190",2015,2015-08-26,"Country soup","400","N&WFB",NA
"9191",2015,2015-08-26,"Chicken roll","200","N&WFB",NA
"9192",2015,2015-08-26,"Baking powder","170","N&WFB",NA
"9193",2015,2015-08-26,"Breakfast tea","200","N&WFB",NA
"9194",2015,2015-08-26,"coffee  ","200","N&WFB",NA
"9195",2015,2015-08-26,"rice ","200","N&WFB",NA
"9196",2015,2015-08-26,"Chick pea curry","400","N&WFB",NA
"9197",2015,2015-08-26,"Mixed tea","300","N&WFB",NA
"9198",2015,2015-08-26,"Coffe mate","200","N&WFB",NA
"9199",2015,2015-08-26,"Sugar","1000","N&WFB",NA
"9200",2015,2015-08-26,"coffee  ","100","N&WFB",NA
"9201",2015,2015-08-26,"Meringues","100","N&WFB",NA
"9202",2015,2015-08-26,"pasta  ","500","N&WFB",NA
"9203",2015,2015-08-26,"Refined beans","435","N&WFB",NA
"9204",2015,2015-08-26,"Cocoa","250","N&WFB",NA
"9205",2015,2015-08-26,"lemons","200","N&WFB",NA
"9206",2015,2015-08-26,"tea ","150","N&WFB",NA
"9207",2015,2015-08-26,"Buscuits","200","N&WFB",NA
"9208",2015,2015-08-26,"Potted shrimp","150","N&WFB",NA
"9209",2015,2015-08-26,"Tea bags","200","N&WFB",NA
"9210",2015,2015-08-26,"soup","144","N&WFB",NA
"9211",2015,2015-08-26,"Masala tea","100","N&WFB",NA
"9212",2015,2015-08-26,"baking powder","170","N&WFB",NA
"9213",2015,2015-08-26,"Pineapple slices","100","N&WFB",NA
"9214",2015,2015-08-26,"Lemon  ","100","N&WFB",NA
"9215",2015,2015-08-26,"Baking powder","160","N&WFB",NA
"9216",2015,2015-08-26,"Courgettes","5000","N&WFB",NA
"9217",2015,2015-08-26,"Jam","340","N&WFB",NA
"9218",2015,2015-08-26,"noodles","180","N&WFB",NA
"9219",2015,2015-08-26,"Bananas","1400","PVT",NA
"9220",2015,2015-08-26,"Bananas","1600","PVT",NA
"9221",2015,2015-08-26,"Blueberry muffins","660","PVT",NA
"9222",2015,2015-08-26,"Bread crusts","440","PVT",NA
"9223",2015,2015-08-26,"swiss roll","1250","PVT",NA
"9224",2015,2015-08-26,"Strawberry puffs","410","PVT",NA
"9225",2015,2015-08-26,"Eccles cakes","400","PVT",32665
"9226",2015,2015-08-28,"Brocolli sprouts","700","SUMA",NA
"9227",2015,2015-08-28,"Redbush tea","1000","SUMA",NA
"9228",2015,2015-08-28,"Organic coconut water","17000","SUMA",NA
"9229",2015,2015-08-28,"Cottage cheese","9600","SUMA",NA
"9230",2015,2015-08-28,"Oat bran","5000","SUMA",NA
"9231",2015,2015-08-28,"Yoghurt","5640","SUMA",NA
"9232",2015,2015-08-28,"Marrows","7700","PVT",NA
"9233",2015,2015-08-28,"Sweet mincemeat","1233","PVT",NA
"9234",2015,2015-08-28,"Curry sauce","500","PVT",NA
"9235",2015,2015-08-28,"Hot dogs","400","PVT",NA
"9236",2015,2015-08-28,"Chicken creole","","PVT",NA
"9237",2015,2015-08-28,"Spices","","PVT",NA
"9238",2015,2015-08-28,"Spices","","PVT",NA
"9239",2015,2015-08-28,"Marmalade","1420","PVT",NA
"9240",2015,2015-08-28,"tea ","100","PVT",NA
"9241",2015,2015-08-28,"Buscuits","550","PVT",NA
"9242",2015,2015-08-28,"cakes","775","PVT",NA
"9243",2015,2015-08-28,"Cherry cake","2400","PVT",NA
"9244",2015,2015-08-28,"Chocolate cakes","4600","PVT",NA
"9245",2015,2015-08-28,"Double chocolate cakes","1600","PVT",NA
"9246",2015,2015-08-28,"Cherry cake","1600","PVT",NA
"9247",2015,2015-08-28,"Swiss roll","3400","PVT",65218
"9248",2015,2015-08-31,"Sweet potato","110","PVT",NA
"9249",2015,2015-08-31,"Chestnut mushrooms","220","PVT",NA
"9250",2015,2015-08-31,"Leeks","400","PVT",730
"9251",2015,2015-09-01,"Mustard","350","PVT",NA
"9252",2015,2015-09-01,"Mustard","100","PVT",NA
"9253",2015,2015-09-01,"Mulled wine","600","PVT",NA
"9254",2015,2015-09-01,"Piri piri sauce","400","PVT",NA
"9255",2015,2015-09-01,"Lime chutney","300","PVT",NA
"9256",2015,2015-09-01,"Chinese sauce","600","PVT",NA
"9257",2015,2015-09-01,"Sweeet green chilli","400","PVT",NA
"9258",2015,2015-09-01,"Tomato relish","100","PVT",NA
"9259",2015,2015-09-01,"Sweet curry","400","PVT",NA
"9260",2015,2015-09-01,"Corriander & mint","325","PVT",NA
"9261",2015,2015-09-01,"Courgettes","4010","HOLLY ",NA
"9262",2015,2015-09-01,"Courgettes","10100","HOLLY ",NA
"9263",2015,2015-09-01,"Beetroots ","5900","HOLLY ",23585
"9264",2015,2015-09-02,"milk  ","8000","PVT",NA
"9265",2015,2015-09-02,"Tomatoes","2500","PVT",NA
"9266",2015,2015-09-02,"Courgettes","18600","PVT",NA
"9267",2015,2015-09-02,"Plums","3250","PVT",NA
"9268",2015,2015-09-02,"Flat peaches","7600","PVT",NA
"9269",2015,2015-09-02,"Plums","5250","PVT",NA
"9270",2015,2015-09-02,"Plums","7100","PVT",NA
"9271",2015,2015-09-02,"Apples","3900","PVT",NA
"9272",2015,2015-09-02,"Turnips","5100","PVT",NA
"9273",2015,2015-09-02,"Cabbage","900","PVT",NA
"9274",2015,2015-09-02,"Rhubarb","500","PVT",NA
"9275",2015,2015-09-02,"Bread rolls","93600","SMAK",156300
"9276",2015,2015-09-03,"milk  ","2200","WWB",NA
"9277",2015,2015-09-03,"Tomato & Basil soup","2400","WWB",NA
"9278",2015,2015-09-03,"Chocolate Brownie","275","WWB",NA
"9279",2015,2015-09-03,"Mixed berries","240","WWB",NA
"9280",2015,2015-09-03,"Rainbow salad","220","WWB",NA
"9281",2015,2015-09-03,"Red velvet cupcakes","200","WWB",NA
"9282",2015,2015-09-03,"Chicken pieces","390","WWB",NA
"9283",2015,2015-09-03,"NY Cheesecake","720","WWB",NA
"9284",2015,2015-09-03,"Cheese & potato pie","200","WWB",NA
"9285",2015,2015-09-03,"Swede & carrot mash","1350","WWB",NA
"9286",2015,2015-09-03,"Paprika wedges","1750","WWB",NA
"9287",2015,2015-09-03,"French onion soup","1200","WWB",NA
"9288",2015,2015-09-03,"Sun-drenched tomatoes","738","WWB",NA
"9289",2015,2015-09-03,"Sweet chilli cheese dip","260","WWB",NA
"9290",2015,2015-09-03,"Butternut squash risotto","1125","WWB",NA
"9291",2015,2015-09-03,"Chicken, cheese & bacon breast","614","WWB",NA
"9292",2015,2015-09-03,"Flapjacks","263","WWB",NA
"9293",2015,2015-09-03,"Garlic & coriander naan","900","WWB",NA
"9294",2015,2015-09-03,"Spag-bol","725","WWB",NA
"9295",2015,2015-09-03,"Spaghetti carbonara","2025","WWB",NA
"9296",2015,2015-09-03,"Veg lasagne","800","WWB",NA
"9297",2015,2015-09-03,"Pineapple ","1948","WWB",NA
"9298",2015,2015-09-03,"Chicken breast slices","1460","WWB",NA
"9299",2015,2015-09-03,"Fruit salad","1000","WWB",NA
"9300",2015,2015-09-03,"Beef lasagne","400","WWB",NA
"9301",2015,2015-09-03,"Fish pie","1310","WWB",NA
"9302",2015,2015-09-03,"bread","5750","WWB",NA
"9303",2015,2015-09-03,"Sticky pork ribs","1365","WWB",NA
"9304",2015,2015-09-03,"KFC hot wings","14050","WWB",NA
"9305",2015,2015-09-03,"Chicken breast","23900","WWB",NA
"9306",2015,2015-09-03,"Mini BBQ pork ribs","1000","WWB",NA
"9307",2015,2015-09-03,"Salmon","840","WWB",NA
"9308",2015,2015-09-03,"Chicken & egg orzo","250","WWB",NA
"9309",2015,2015-09-03,"Apollo lettuce","1500","WWB",NA
"9310",2015,2015-09-03,"Brioche buns","1400","WWB",NA
"9311",2015,2015-09-03,"Melon","160","WWB",NA
"9312",2015,2015-09-03,"Tikka masala","350","WWB",NA
"9313",2015,2015-09-03,"Roast veg","400","WWB",NA
"9314",2015,2015-09-03,"Beetroot","37400","HOLLY ",NA
"9315",2015,2015-09-03,"Courgettes","12000","HOLLY ",NA
"9316",2015,2015-09-03,"Garlic","2200","HOLLY ",NA
"9317",2015,2015-09-03,"Onions","4300","HOLLY ",131578
"9318",2015,2015-09-04,"Ketchup","700","PVT",NA
"9319",2015,2015-09-04,"milk  ","2000","PVT",NA
"9320",2015,2015-09-04,"Mixed bread","6500","PVT",NA
"9321",2015,2015-09-04,"Sugar","500","PVT",NA
"9322",2015,2015-09-04,"milk  ","6000","PVT",NA
"9323",2015,2015-09-04,"Chilli mayo","1008","PVT",NA
"9324",2015,2015-09-04,"pasta  ","250","PVT",NA
"9325",2015,2015-09-04,"Syrup","3780","PVT",NA
"9326",2015,2015-09-04,"Curry sauce","500","PVT",NA
"9327",2015,2015-09-04,"Oats","100","PVT",NA
"9328",2015,2015-09-04,"Bread","400","PVT",NA
"9329",2015,2015-09-04,"Almond fingers","1600","SWEET",NA
"9330",2015,2015-09-04,"Muffins","180","SWEET",NA
"9331",2015,2015-09-04,"Chocolate roll","1400","SWEET",NA
"9332",2015,2015-09-04,"Apple turnovers","400","SWEET",NA
"9333",2015,2015-09-04,"Chocolate cake","500","SWEET",NA
"9334",2015,2015-09-04,"Strawberry tart","1400","SWEET",NA
"9335",2015,2015-09-04,"Strawberry cake","2400","SWEET",NA
"9336",2015,2015-09-04,"Bread rolls","400","SWEET",30018
"9337",2015,2015-09-07,"soups","6050","PVT",NA
"9338",2015,2015-09-07,"rice ","3500","PVT",9550
"9339",2015,2015-09-08,"Lettuce","1000","HOLLY ",NA
"9340",2015,2015-09-08,"Fennel","1400","HOLLY ",NA
"9341",2015,2015-09-08,"Courgettes","9400","HOLLY ",NA
"9342",2015,2015-09-08,"Burger buns","11850","PVT",NA
"9343",2015,2015-09-08,"Courgettes","2700","PVT",NA
"9344",2015,2015-09-08,"sausage meat","100","PAFRAS",NA
"9345",2015,2015-09-08,"micro soup ","160","PAFRAS",NA
"9346",2015,2015-09-08,"cane sugar","1000","PAFRAS",NA
"9347",2015,2015-09-08,"sliced bamboo shoots","450","PAFRAS",NA
"9348",2015,2015-09-08,"chilli beans","395","PAFRAS",NA
"9349",2015,2015-09-08,"dried mushrooms","40","PAFRAS",NA
"9350",2015,2015-09-08,"penne","1000","PAFRAS",NA
"9351",2015,2015-09-08,"fusilli","500","PAFRAS",NA
"9352",2015,2015-09-08,"milk  ","1000","PAFRAS",NA
"9353",2015,2015-09-08,"flour","3000","PAFRAS",NA
"9354",2015,2015-09-08,"Chicken & pasta soup","1600","PAFRAS",NA
"9355",2015,2015-09-08,"Lentil & pork soup","1600","PAFRAS",NA
"9356",2015,2015-09-08,"chicken soup","1600","PAFRAS",NA
"9357",2015,2015-09-08,"fruit sugar","250","PAFRAS",NA
"9358",2015,2015-09-08,"plums in syrup","1180","PAFRAS",NA
"9359",2015,2015-09-08,"pickled veg","1360","PAFRAS",NA
"9360",2015,2015-09-08,"marrowfat peas","2500","PAFRAS",NA
"9361",2015,2015-09-08,"whole carrots","5000","PAFRAS",NA
"9362",2015,2015-09-08,"gelatine","25","PAFRAS",NA
"9363",2015,2015-09-08,"Sage & onion stuffing","85","PAFRAS",NA
"9364",2015,2015-09-08,"quick gel","140","PAFRAS",NA
"9365",2015,2015-09-08,"fine gelatine","40","PAFRAS",NA
"9366",2015,2015-09-08,"Fennel","21350","HOLLY ",NA
"9367",2015,2015-09-08,"biscuits","300","N&WFB",NA
"9368",2015,2015-09-08,"Spaghetti","410","N&WFB",NA
"9369",2015,2015-09-08,"red salmon","213","N&WFB",NA
"9370",2015,2015-09-08,"chopped pork","240","N&WFB",NA
"9371",2015,2015-09-08,"cereal","450","N&WFB",NA
"9372",2015,2015-09-08,"weetos","420","N&WFB",NA
"9373",2015,2015-09-08,"rice ","100","N&WFB",NA
"9374",2015,2015-09-08,"yorkshire tea","1500","N&WFB",NA
"9375",2015,2015-09-08,"veg soup","400","N&WFB",NA
"9376",2015,2015-09-08,"mackerel","200","N&WFB",NA
"9377",2015,2015-09-08,"brown sugar","1000","N&WFB",NA
"9378",2015,2015-09-08,"couscous","500","N&WFB",NA
"9379",2015,2015-09-08,"popcorn","70","N&WFB",NA
"9380",2015,2015-09-08,"hazlenuts","150","N&WFB",NA
"9381",2015,2015-09-08,"blanched hazlenuts","100","N&WFB",NA
"9382",2015,2015-09-08,"mustard","185","N&WFB",NA
"9383",2015,2015-09-08,"Marmalade","85","N&WFB",NA
"9384",2015,2015-09-08,"plum preserve","150","N&WFB",NA
"9385",2015,2015-09-08,"wholegrain mustard","205","N&WFB",NA
"9386",2015,2015-09-08,"chicken soup","400","N&WFB",NA
"9387",2015,2015-09-08,"chopped tomatoes","1990","N&WFB",NA
"9388",2015,2015-09-08,"ravioli","400","N&WFB",NA
"9389",2015,2015-09-08,"tomato soup","800","N&WFB",NA
"9390",2015,2015-09-08,"Spaghetti hoops","410","N&WFB",NA
"9391",2015,2015-09-08,"mushy peas","300","N&WFB",NA
"9392",2015,2015-09-08,"red salmon","213","N&WFB",NA
"9393",2015,2015-09-08,"country garden soup","400","N&WFB",NA
"9394",2015,2015-09-08,"manderines","298","N&WFB",NA
"9395",2015,2015-09-08,"mustard","185","N&WFB",NA
"9396",2015,2015-09-08,"cookies","150","N&WFB",NA
"9397",2015,2015-09-08,"ginger nuts","600","N&WFB",NA
"9398",2015,2015-09-08,"costa americano","288","N&WFB",NA
"9399",2015,2015-09-08,"growing up milk","400","N&WFB",NA
"9400",2015,2015-09-08,"Plain flour","1500","N&WFB",NA
"9401",2015,2015-09-08,"jam","1635","N&WFB",NA
"9402",2015,2015-09-08,"teabags","300","N&WFB",NA
"9403",2015,2015-09-08,"toddler milk","900","N&WFB",NA
"9404",2015,2015-09-08,"long grain rice","1000","N&WFB",NA
"9405",2015,2015-09-08,"cuppa porridge","281","N&WFB",NA
"9406",2015,2015-09-08,"canderel","75","N&WFB",NA
"9407",2015,2015-09-08,"water","500","N&WFB",NA
"9408",2015,2015-09-08,"black pepper","20","N&WFB",NA
"9409",2015,2015-09-08,"lasagne sheets","250","N&WFB",NA
"9410",2015,2015-09-08,"jaffa cakes","300","N&WFB",NA
"9411",2015,2015-09-08,"steam pots","150","N&WFB",NA
"9412",2015,2015-09-08,"plum tomatoes","400","N&WFB",NA
"9413",2015,2015-09-08,"chicken cupasoup","104","N&WFB",NA
"9414",2015,2015-09-08,"chopped tomatoes","400","N&WFB",NA
"9415",2015,2015-09-08,"chicken soup","400","N&WFB",NA
"9416",2015,2015-09-08,"red salmon","418","N&WFB",NA
"9417",2015,2015-09-08,"marrowfat peas","300","N&WFB",NA
"9418",2015,2015-09-08,"mushroom soup","295","N&WFB",NA
"9419",2015,2015-09-08,"sugar","1000","N&WFB",NA
"9420",2015,2015-09-08,"jam","1800","N&WFB",NA
"9421",2015,2015-09-08,"seasoning","50","N&WFB",NA
"9422",2015,2015-09-08,"butter  ","500","N&WFB",NA
"9423",2015,2015-09-08,"water","500","N&WFB",NA
"9424",2015,2015-09-08,"mushroom soup","295","N&WFB",NA
"9425",2015,2015-09-08,"tacos","200","N&WFB",NA
"9426",2015,2015-09-08,"mixed condiments","200","N&WFB",NA
"9427",2015,2015-09-08,"Marmalade","200","N&WFB",NA
"9428",2015,2015-09-08,"black pepper","80","N&WFB",NA
"9429",2015,2015-09-08,"biscuits","60","N&WFB",NA
"9430",2015,2015-09-08,"crisps","10","N&WFB",NA
"9431",2015,2015-09-08,"jam","50","N&WFB",NA
"9432",2015,2015-09-08,"apples","1900","N&WFB",NA
"9433",2015,2015-09-08,"rice ","1000","N&WFB",101310
"9434",2015,2015-09-09,"cooking apples","6350","PVT",NA
"9435",2015,2015-09-09,"apples","1100","PVT",NA
"9436",2015,2015-09-09,"bread crusts","620","PVT",NA
"9437",2015,2015-09-09,"finger rolls","31500","PVT",NA
"9438",2015,2015-09-09,"burger buns","12100","PVT",NA
"9439",2015,2015-09-09,"floury baps","3000","PVT",NA
"9440",2015,2015-09-09,"white rolls","1400","PVT",NA
"9441",2015,2015-09-09,"chocolate biscuits","300","PVT",NA
"9442",2015,2015-09-09,"chickpeas","1200","PVT",NA
"9443",2015,2015-09-09,"granary bread flour","1000","PVT",NA
"9444",2015,2015-09-09,"strong white flour","1500","PVT",NA
"9445",2015,2015-09-09,"green lentils","1000","PVT",NA
"9446",2015,2015-09-09,"black eyed beans","1200","PVT",NA
"9447",2015,2015-09-09,"easy cook white rice","680","PVT",NA
"9448",2015,2015-09-09,"liquorice","550","PVT",NA
"9449",2015,2015-09-09,"fajita kit","500","PVT",NA
"9450",2015,2015-09-09,"muesli","850","PVT",NA
"9451",2015,2015-09-09,"fusilli","300","PVT",NA
"9452",2015,2015-09-09,"Chicken & leek cup a soup","60","PVT",NA
"9453",2015,2015-09-09,"dried yeast","145","PVT",NA
"9454",2015,2015-09-09,"Marmalade","227","PVT",NA
"9455",2015,2015-09-09,"rich tea biscuits","400","PVT",NA
"9456",2015,2015-09-09,"digestives","800","PVT",NA
"9457",2015,2015-09-09,"oranges","360","PVT",NA
"9458",2015,2015-09-09,"sugar sachets","260","PVT",NA
"9459",2015,2015-09-09,"hollindaise sauce","410","PVT",NA
"9460",2015,2015-09-09,"veg cup a soup","55","PVT",NA
"9461",2015,2015-09-09,"egg fried rice","250","PVT",NA
"9462",2015,2015-09-09,"bread crumbs","175","PVT",NA
"9463",2015,2015-09-09,"butter beans","410","PVT",NA
"9464",2015,2015-09-09,"spaghetti","790","PVT",NA
"9465",2015,2015-09-09,"baby milk","900","PVT",NA
"9466",2015,2015-09-09,"black beans","400","PVT",NA
"9467",2015,2015-09-09,"veg soup","295","PVT",NA
"9468",2015,2015-09-09,"Chicken & mushroom soup","400","PVT",NA
"9469",2015,2015-09-09,"scotch broth","415","PVT",NA
"9470",2015,2015-09-09,"winter veg soup","400","PVT",NA
"9471",2015,2015-09-09,"chicken casserole","400","PVT",NA
"9472",2015,2015-09-09,"Beef & veg soup","380","PVT",NA
"9473",2015,2015-09-09,"minestrone soup","400","PVT",NA
"9474",2015,2015-09-09,"baked beans","410","PVT",NA
"9475",2015,2015-09-09,"beef curry","400","PVT",NA
"9476",2015,2015-09-09,"chilli con carne","1180","PVT",NA
"9477",2015,2015-09-09,"kidney beans","405","PVT",NA
"9478",2015,2015-09-09,"tomatoes","1200","PVT",NA
"9479",2015,2015-09-09,"tomato soup","1600","PVT",NA
"9480",2015,2015-09-09,"soy sauce","300","PVT",78977
"9481",2015,2015-09-10,"rice tarts","250","PVT",NA
"9482",2015,2015-09-10,"veggie sausasges","250","PVT",NA
"9483",2015,2015-09-10,"cakes","3250","PVT",NA
"9484",2015,2015-09-10,"milk  ","2000","PVT",NA
"9485",2015,2015-09-10,"coffee","200","PVT",NA
"9486",2015,2015-09-10,"sugar","500","PVT",NA
"9487",2015,2015-09-10,"onions","6000","PVT",NA
"9488",2015,2015-09-10,"milk  ","2000","PVT",NA
"9489",2015,2015-09-10,"coffee","200","PVT",NA
"9490",2015,2015-09-10,"snickers","120","PVT",NA
"9491",2015,2015-09-10,"red wine","70","PVT",NA
"9492",2015,2015-09-10,"chocolate milk","1000","PVT",NA
"9493",2015,2015-09-10,"baking powder","20","PVT",NA
"9494",2015,2015-09-10,"icing sugar","20","PVT",NA
"9495",2015,2015-09-10,"peanut butter","400","PVT",NA
"9496",2015,2015-09-10,"bread crumbs","100","PVT",NA
"9497",2015,2015-09-10,"thai green curry & rice","150","PVT",NA
"9498",2015,2015-09-10,"cooked rice","400","PVT",NA
"9499",2015,2015-09-10,"crackers","200","PVT",NA
"9500",2015,2015-09-10,"cherry drink","440","PVT",NA
"9501",2015,2015-09-10,"elderberries","400","PVT",17970
"9502",2015,2015-09-11,"korma sauce","1760","EMMAUS",NA
"9503",2015,2015-09-11,"Garlic","150","EMMAUS",NA
"9504",2015,2015-09-11,"sushi nori","532","EMMAUS",NA
"9505",2015,2015-09-11,"fajita paste","1800","EMMAUS",NA
"9506",2015,2015-09-11,"Peas & carrots","450","EMMAUS",NA
"9507",2015,2015-09-11,"fish sauce","1200","EMMAUS",NA
"9508",2015,2015-09-11,"chilli sauce","500","EMMAUS",NA
"9509",2015,2015-09-11,"gel food colour","60","EMMAUS",NA
"9510",2015,2015-09-11,"natural food colour","456","EMMAUS",NA
"9511",2015,2015-09-11,"oregano","7","EMMAUS",NA
"9512",2015,2015-09-11,"white pepper","34","EMMAUS",NA
"9513",2015,2015-09-11,"black pepper","33","EMMAUS",NA
"9514",2015,2015-09-11,"coriander root powder","65","EMMAUS",NA
"9515",2015,2015-09-11,"chilli powder","150","EMMAUS",NA
"9516",2015,2015-09-11,"curry paste","15","EMMAUS",NA
"9517",2015,2015-09-11,"stock cubes","160","EMMAUS",NA
"9518",2015,2015-09-11,"herbs","75","EMMAUS",NA
"9519",2015,2015-09-11,"red kidney beans","5000","EMMAUS",NA
"9520",2015,2015-09-11,"chinese leaf","3000","EMMAUS",NA
"9521",2015,2015-09-11,"pork gravy mix","50","EMMAUS",NA
"9522",2015,2015-09-11,"lime juice powder","23","EMMAUS",NA
"9523",2015,2015-09-11,"curry paste","50","EMMAUS",NA
"9524",2015,2015-09-11,"vanilla mix","40","EMMAUS",NA
"9525",2015,2015-09-11,"knorr flavouring","68","EMMAUS",NA
"9526",2015,2015-09-11,"nam prik kapi powder","25","EMMAUS",NA
"9527",2015,2015-09-11,"tapioca","180","EMMAUS",NA
"9528",2015,2015-09-11,"salim thai","100","EMMAUS",NA
"9529",2015,2015-09-11,"assorted seasoning","800","EMMAUS",NA
"9530",2015,2015-09-11,"oyster powder","500","EMMAUS",17283
"9531",2015,2015-09-14,"sausages","1710","PVT",NA
"9532",2015,2015-09-14,"oven fries","1810","PVT",NA
"9533",2015,2015-09-14,"milk  ","2000","PVT",NA
"9534",2015,2015-09-14,"beef burgers","13680","CC",NA
"9535",2015,2015-09-14,"new potatoes","1127","CC",NA
"9536",2015,2015-09-14,"vegetable curry","800","PVT",NA
"9537",2015,2015-09-14,"pasta shapes","205","PVT",NA
"9538",2015,2015-09-14,"minestrone soup","500","PVT",NA
"9539",2015,2015-09-14,"potatoes","97250","STBARTS",NA
"9540",2015,2015-09-14,"bread","9100","STBARTS",NA
"9541",2015,2015-09-14,"courgettes","44550","HOLLY ",NA
"9542",2015,2015-09-14,"coffee","550","PVT",NA
"9543",2015,2015-09-14,"hot chocolate","250","PVT",NA
"9544",2015,2015-09-14,"margerine","500","PVT",NA
"9545",2015,2015-09-14,"coleslaw","100","PVT",NA
"9546",2015,2015-09-14,"squirty cream","450","PVT",NA
"9547",2015,2015-09-14,"banana","250","PVT",NA
"9548",2015,2015-09-14,"apricot jam","1050","PVT",NA
"9549",2015,2015-09-14,"bread","1150","PVT",NA
"9550",2015,2015-09-14,"coleslaw","75","PVT",NA
"9551",2015,2015-09-14,"strawberry syrup","250","PVT",NA
"9552",2015,2015-09-14,"salmon paste","75","PVT",NA
"9553",2015,2015-09-14,"plain flour","1250","PVT",NA
"9554",2015,2015-09-14,"cheese sauce","485","PVT",NA
"9555",2015,2015-09-14,"chopped tomatoes","400","PVT",NA
"9556",2015,2015-09-14,"condensed milk","397","PVT",NA
"9557",2015,2015-09-14,"bbq sauce","500","PVT",NA
"9558",2015,2015-09-14,"chopped tomatoes","400","PVT",NA
"9559",2015,2015-09-14,"sausage casserole mix","39","PVT",NA
"9560",2015,2015-09-14,"jif lemon juice","400","PVT",NA
"9561",2015,2015-09-14,"flaked almonds","100","PVT",181403
"9562",2015,2015-09-15,"crusty bread loaf","600","PVT",NA
"9563",2015,2015-09-15,"bread buns","300","PVT",NA
"9564",2015,2015-09-15,"milk  ","8000","PVT",NA
"9565",2015,2015-09-15,"butter  ","2000","PVT",NA
"9566",2015,2015-09-15,"sunbites","990","PVT",NA
"9567",2015,2015-09-15,"ketchup","900","PVT",12790
"9568",2015,2015-09-16,"sugar","1000","PVT",NA
"9569",2015,2015-09-16,"bread","13900","PVT",NA
"9570",2015,2015-09-16,"fruit ","2600","PVT",NA
"9571",2015,2015-09-16,"cakes","1800","PVT",NA
"9572",2015,2015-09-16,"tomatoes","410","PVT",NA
"9573",2015,2015-09-16,"tuna","5095","PVT",NA
"9574",2015,2015-09-16,"wine","750","PVT",NA
"9575",2015,2015-09-16,"beans","840","PVT",NA
"9576",2015,2015-09-16,"Peas ","900","PVT",NA
"9577",2015,2015-09-16,"orange squash","6000","SWEET",NA
"9578",2015,2015-09-16,"iced muffins","1700","SWEET",NA
"9579",2015,2015-09-16,"digestive cookies","2000","SWEET",NA
"9580",2015,2015-09-16,"shortbread","330","SWEET",NA
"9581",2015,2015-09-16,"biscuits","900","SWEET",NA
"9582",2015,2015-09-16,"cream crackers","1100","SWEET",NA
